fullName,city,state,location,lon,lat,type,loctype,address,north,south,east,west
Renaissance Coliseum,Peoria,IL,"Renaissance Coliseum, Peoria, IL",-89.61780750000001,40.6990649,establishment,rooftop,"n maplewood ave, peoria, il 61606, usa",40.7004889302915,40.6977909697085,-89.6166734197085,-89.61937138029151
Credit Union 1 Arena,Chicago,IL,"Credit Union 1 Arena, Chicago, IL",-87.6562505,41.8748335,establishment,rooftop,"525 s racine ave, chicago, il 60607, usa",41.8761992302915,41.87350126970851,-87.6548709697085,-87.65756893029152
Edward Leede Arena,Hanover,NH,"Edward Leede Arena, Hanover, NH",-72.28283069999999,43.70299989999999,establishment,rooftop,"dartmouth college, berry sports center, 6 s park st, hanover, nh 03755, usa",43.7044830802915,43.7017851197085,-72.28132621970849,-72.2840241802915
Kirby Sports Center,Easton,PA,"Kirby Sports Center, Easton, PA",-75.2106481,40.7018683,establishment,rooftop,"700 w pierce st, easton, pa 18042, usa",40.7034778302915,40.7007798697085,-75.20915226970848,-75.2118502302915
Christl Arena,West Point,NY,"Christl Arena, West Point, NY",-73.9655587,41.3862939,establishment,rooftop,"600 thayer rd, west point, ny 10996, usa",41.3876428802915,41.3849449197085,-73.9642097197085,-73.96690768029151
Farris Center,Conway,AR,"Farris Center, Conway, AR",-92.45949759999999,35.0818647,establishment,geometric_center,"bruce st, conway, ar 72035, usa",35.08287633029149,35.08017836970849,-92.45822511970849,-92.4609230802915
Lantz Arena,Charleston,IL,"Lantz Arena, Charleston, IL",-88.17889540000002,39.4804385,establishment,rooftop,"2150 4th st #2046, charleston, il 61920, usa",39.4815374302915,39.4788394697085,-88.1775466697085,-88.18024463029151
Paul Porter Arena,Boiling Springs,NC,"Paul Porter Arena, Boiling Springs, NC",-81.6694527,35.2465289,establishment,rooftop,"110 lutz-yelton dr, boiling springs, nc 28152, usa",35.24787278029149,35.2451748197085,-81.66838486970849,-81.6710828302915
Bison Sports Arena,Fargo,ND,"Bison Sports Arena, Fargo, ND",-96.7982612,46.9003733,establishment,rooftop,"1600 n university dr, fargo, nd 58105, usa",46.9017220302915,46.8990240697085,-96.7967973697085,-96.7994953302915
Joseph G. Echols Hall,Norfolk,VA,"Joseph G. Echols Hall, Norfolk, VA",-76.25816449999999,36.8479613,establishment,rooftop,"700 park ave, norfolk, va 23504, usa",36.8493296802915,36.8466317197085,-76.2571881697085,-76.2598861302915
Tiger Arena,Savannah,GA,"Tiger Arena, Savannah, GA",-81.0658947,32.0237904,establishment,rooftop,"savannah, ga 31404, usa",32.0251595302915,32.0224615697085,-81.06453421970849,-81.0672321802915
Gentry Center,Nashville,TN,"Gentry Center, Nashville, TN",-86.8291012,36.1691061,establishment,rooftop,"3645 dr walter s davis blvd, nashville, tn 37209, usa",36.1705517302915,36.1678537697085,-86.82751851970849,-86.8302164802915
McAlister Field House,Charleston,SC,"McAlister Field House, Charleston, SC",-79.9621947,32.7986937,establishment,geometric_center,"jones ave, charleston, sc 29409, usa",32.7997056302915,32.7970076697085,-79.9610301197085,-79.9637280802915
Spiro Sports Center,Staten Island,NY,"Spiro Sports Center, Staten Island, NY",-74.09572899999999,40.6149664,establishment,geometric_center,"campus rd, staten island, ny 10301, usa",40.6162278302915,40.6135298697085,-74.09460801970849,-74.0973059802915
Coliseo de Puerto Rico,San Juan,Puerto Rico,"Coliseo de Puerto Rico, San Juan, Puerto Rico",-66.0613868,18.427731,establishment,rooftop,"500 av. arterial b, san juan, 00918, puerto rico",18.4289336302915,18.4262356697085,-66.06037581970848,-66.0630737802915
XL Center,Hartford,CT,"XL Center, Hartford, CT",-72.676967199999993,41.76844150000001,establishment,rooftop,"1 civic center plaza, hartford, ct 06103, usa",41.7696374302915,41.7669394697085,-72.67493051970848,-72.6776284802915
America First Events Center,Cedar City,UT,"America First Events Center, Cedar City, UT",-113.0729248,37.6755314,establishment,rooftop,"351 w center st, cedar city, ut 84720, usa",37.6768366302915,37.6741386697085,-113.0719051697085,-113.07460313029149
Friel Court at Beasley Coliseum,Pullman,WA,"Friel Court at Beasley Coliseum, Pullman, WA",-117.158085,46.735235,establishment,rooftop,"925 ne north fairway rd, pullman, wa 99163, usa",46.73647683029149,46.73377886970849,-117.1568485697085,-117.1595465302915
Madison Square Garden,New York,NY,"Madison Square Garden, New York, NY",-73.9934387,40.7505045,establishment,rooftop,"4 pennsylvania plaza, new york, ny 10001, usa",40.7520170802915,40.7493191197085,-73.99144299999999,-73.9947215
Dunn-Oliver Acadome,Montgomery,AL,"Dunn-Oliver Acadome, Montgomery, AL",-86.29315849999999,32.361776,establishment,rooftop,"915 s jackson st, montgomery, al 36106, usa",32.3628249802915,32.3601270197085,-86.29178966970849,-86.29448763029151
Moore Gymnasium (FL),Daytona Beach,FL,"Moore Gymnasium (FL), Daytona Beach, FL",-81.03231060000002,29.2121168,establishment,rooftop,"640 dr mary mcleod bethune blvd, daytona beach, fl 32114, usa",29.2135370302915,29.2108390697085,-81.03086796970851,-81.03356593029152
Redbird Arena,Normal,IL,"Redbird Arena, Normal, IL",-88.9987778,40.51067219999999,premise,rooftop,"redbird arena, normal, il 61761, usa",40.51192363029151,40.50922566970851,-88.9972769697085,-88.9999749302915
Ellis T. Johnson Arena,Morehead,KY,"Ellis T. Johnson Arena, Morehead, KY",-83.4256489,38.19008,establishment,geometric_center,"morehead, ky 40351, usa",38.1916822302915,38.1889842697085,-83.4240260697085,-83.42672403029151
Greensboro Coliseum,Greensboro,NC,"Greensboro Coliseum, Greensboro, NC",-79.8257387,36.0595689,establishment,rooftop,"1921 w gate city blvd, greensboro, nc 27403, usa",36.0609741302915,36.0582761697085,-79.82474951970849,-79.82744748029151
Matthew Knight Arena,Eugene,OR,"Matthew Knight Arena, Eugene, OR",-123.066311,44.0449193,establishment,rooftop,"1390 villard st, eugene, or 97403, usa",44.0465564802915,44.0438585197085,-123.0646075197085,-123.0673054802915
DCU Center,Worcester,MA,"DCU Center, Worcester, MA",-71.7986634,42.2644498,establishment,rooftop,"50 foster st, worcester, ma 01608, usa",42.2657555302915,42.2630575697085,-71.79700781970848,-71.7997057802915
Breslin Center,East Lansing,MI,"Breslin Center, East Lansing, MI",-84.4923127,42.7280929,establishment,rooftop,"breslin student events center, 534 birch rd, east lansing, mi 48824, usa",42.7291400302915,42.7264420697085,-84.4903228197085,-84.4930207802915
McKenzie Arena,Chattanooga,TN,"McKenzie Arena, Chattanooga, TN",-85.30093149999999,35.0503624,establishment,rooftop,"720 e 4th st, chattanooga, tn 37403, usa",35.0518488302915,35.0491508697085,-85.29930546970849,-85.30200343029149
Marriott Center,Provo,UT,"Marriott Center, Provo, UT",-111.6493254,40.2540068,establishment,geometric_center,"e university pkwy &, brigham young university, campus dr, provo, ut 84604, usa",40.2557726302915,40.2530746697085,-111.6482264697085,-111.6509244302915
UTRGV Fieldhouse,Edinburg,TX,"UTRGV Fieldhouse, Edinburg, TX",-98.169834,26.3067714,establishment,geometric_center,"n 5th ave, edinburg, tx 78541, usa",26.3081239802915,26.3054260197085,-98.16820731970849,-98.17090528029149
Reed Gym,Pocatello,ID,"Reed Gym, Pocatello, ID",-112.4287906,42.8645468,establishment,rooftop,"1291 martin luther king jr way, pocatello, id 83209, usa",42.8660692802915,42.8633713197085,-112.4276472197085,-112.4303451802915
Cajundome,Lafayette,LA,"Cajundome, Lafayette, LA",-92.0375595,30.2179165,establishment,rooftop,"444 cajundome blvd, lafayette, la 70506, usa",30.21907318029149,30.2163752197085,-92.03626101970849,-92.03895898029151
Georgia State Sports Arena,Atlanta,GA,"Georgia State Sports Arena, Atlanta, GA",-84.38631889999999,33.7516867,establishment,rooftop,"125 decatur st. se, atlanta, ga 30303, usa",33.7532712802915,33.7505733197085,-84.38500341970848,-84.38770138029149
Athletics-Recreation Center,Valparaiso,IN,"Athletics-Recreation Center, Valparaiso, IN",-87.0483582,41.4642298,establishment,rooftop,"1009 union st, valparaiso, in 46383, usa",41.4656382302915,41.4629402697085,-87.04736001970848,-87.0500579802915
Matthews Arena,Boston,MA,"Matthews Arena, Boston, MA",-71.0846418,42.3410767,establishment,rooftop,"238-262 st botolph st, boston, ma 02115, usa",42.3428053302915,42.3401073697085,-71.0831901197085,-71.08588808029153
Knott Arena,Emmitsburg,MD,"Knott Arena, Emmitsburg, MD",-77.3461851,39.6796739,establishment,rooftop,"16300 old emmitsburg rd, emmitsburg, md 21727, usa",39.6811039802915,39.6784060197085,-77.34488736970852,-77.34758533029152
Pan American Center,Las Cruces,NM,"Pan American Center, Las Cruces, NM",-106.7421707,32.2836754,establishment,rooftop,"1810 e university ave, las cruces, nm 88003, usa",32.2852227802915,32.2825248197085,-106.7404725697085,-106.7431705302915
IZOD Center,East Rutherford,NJ,"IZOD Center, East Rutherford, NJ",-74.0681438,40.8110498,establishment,rooftop,"50 nj-120, east rutherford, nj 07073, usa",40.8122981302915,40.8096001697085,-74.06701391970849,-74.069711880291493
Pizzitola Sports Center,Providence,RI,"Pizzitola Sports Center, Providence, RI",-71.3980885,41.8316983,premise,rooftop,"pizzitola sports center, providence, ri 02906, usa",41.8330315802915,41.8303336197085,-71.39680511970849,-71.39950308029151
Bren Events Center,Irvine,CA,"Bren Events Center, Irvine, CA",-117.8470627,33.6493863,establishment,rooftop,"100 mesa rd, irvine, ca 92697, usa",33.65087718029149,33.6481792197085,-117.8453170197085,-117.8480149802915
Sojka Pavilion,Lewisburg,PA,"Sojka Pavilion, Lewisburg, PA",-76.8868827,40.9568332,establishment,rooftop,"701 moore ave, lewisburg, pa 17837, usa",40.9581821802915,40.9554842197085,-76.88553371970849,-76.8882316802915
William H. Detrick Gymnasium,New Britain,CT,"William H. Detrick Gymnasium, New Britain, CT",-72.76515719999999,41.6932347,establishment,rooftop,"1615 stanley st, new britain, ct 06053, usa",41.6946853802915,41.6919874197085,-72.76403981970849,-72.76673778029149
FAU Arena,Boca Raton,FL,"FAU Arena, Boca Raton, FL",-80.1093647,26.3723396,establishment,rooftop,"arena, 777 glades rd, boca raton, fl 33431, usa",26.3739299802915,26.3712320197085,-80.1080130197085,-80.1107109802915
Rogers Arena,Vancouver,BC,"Rogers Arena, Vancouver, BC",-123.1088227,49.2778358,establishment,rooftop,"800 griffiths way, vancouver, bc v6b 6g1, canada",49.2792502302915,49.2765522697085,-123.1072864697085,-123.1099844302915
M.A.C. Center,Kent,OH,"M.A.C. Center, Kent, OH",-81.3442941,41.1479527,establishment,rooftop,"1025 risman dr, kent, oh 44242, usa",41.1490424302915,41.1463444697085,-81.3431592197085,-81.3458571802915
Corbett Sports Center,Greensboro,NC,"Corbett Sports Center, Greensboro, NC",-79.76869339999999,36.0765458,establishment,rooftop,"405 n benbow rd, greensboro, nc 27411, usa",36.0777760302915,36.0750780697085,-79.76734881970849,-79.7700467802915
KeyArena,Seattle,WA,"KeyArena, Seattle, WA",-122.3540714,47.62207129999999,establishment,rooftop,"334 1st ave n, seattle, wa 98109, usa",47.62345808029149,47.62076011970849,-122.3527892697085,-122.3554872302915
Great Southern Bank Arena,Springfield,MO,"Great Southern Bank Arena, Springfield, MO",-93.2831751,37.20196869999999,establishment,rooftop,"685 s john q hammons pkwy, springfield, mo 65807, usa",37.2030462802915,37.2003483197085,-93.28149861970849,-93.2841965802915
Skyhawk Arena,Martin,TN,"Skyhawk Arena, Martin, TN",-88.8680607,36.3436434,establishment,rooftop,"15 mt pelia rd, martin, tn 38237, usa",36.3453036302915,36.3426056697085,-88.8667157697085,-88.86941373029151
Resch Center,Ashwaubenon,WI,"Resch Center, Ashwaubenon, WI",-88.0549884,44.4994989,establishment,rooftop,"820 armed forces dr, green bay, wi 54304, usa",44.5004392302915,44.49774126970851,-88.0540127697085,-88.05671073029151
Icardo Center,Bakersfield,CA,"Icardo Center, Bakersfield, CA",-119.1026237,35.3475589,establishment,rooftop,"icardo center, 9001 stockdale hwy gym, bakersfield, ca 93311, usa",35.3488030302915,35.3461050697085,-119.1015434197085,-119.1042413802915
Dean E. Smith Center,Chapel Hill,NC,"Dean E. Smith Center, Chapel Hill, NC",-79.0438731,35.8994844,establishment,rooftop,"300 skipper bowles dr, chapel hill, nc 27514, usa",35.9012584802915,35.8985605197085,-79.0421587697085,-79.04485673029151
Newman Arena,Ithaca,NY,"Newman Arena, Ithaca, NY",-76.4762787,42.4454316,establishment,rooftop,"554 campus rd, ithaca, ny 14853, usa",42.4466931802915,42.4439952197085,-76.47502866970848,-76.47772663029149
DakotaDome,Vermillion,SD,"DakotaDome, Vermillion, SD",-96.927943,42.7911532,establishment,rooftop,"1101 n dakota st, vermillion, sd 57069, usa",42.79298173029149,42.79028376970849,-96.92640631970849,-96.9291042802915
McLeod Center,Cedar Falls,IA,"McLeod Center, Cedar Falls, IA",-92.467185,42.514366,establishment,rooftop,"2501 hudson rd, cedar falls, ia 50614, usa",42.51548273029149,42.5127847697085,-92.4662826697085,-92.46898063029151
Chiles Center,Portland,OR,"Chiles Center, Portland, OR",-122.7284971,45.5750931,establishment,rooftop,"5000 n willamette blvd, portland, or 97203, usa",45.5759446802915,45.5732467197085,-122.7270276197085,-122.7297255802915
T-Mobile Center,Kansas City,MO,"T-Mobile Center, Kansas City, MO",-94.5801529,39.0974667,establishment,rooftop,"1407 grand blvd, kansas city, mo 64106, usa",39.0990996802915,39.0964017197085,-94.57848481970849,-94.58118278029151
Lahaina Civic Center,Maui,HI,"Lahaina Civic Center, Maui, HI",-156.6838128,20.9050016,establishment,rooftop,"1840 hi-30, lahaina, hi 96761, usa",20.9065204302915,20.9038224697085,-156.6824636697085,-156.6851616302915
Mabee Center,Tulsa,OK,"Mabee Center, Tulsa, OK",-95.95576860000001,36.0480386,establishment,rooftop,"7777 s lewis ave, tulsa, ok 74136, usa",36.0494479802915,36.0467500197085,-95.95442691970848,-95.9571248802915
Buccaneer Fieldhouse,Charleston,SC,"Buccaneer Fieldhouse, Charleston, SC",-80.0670871,32.98079,establishment,rooftop,"north charleston, sc 29406, usa",32.9821529302915,32.9794549697085,-80.06577706970849,-80.0684750302915
Jones Convocation Center,Chicago,IL,"Jones Convocation Center, Chicago, IL",-87.60842749999999,41.7165543,establishment,rooftop,"9501 s king dr, chicago, il 60628, usa",41.7179691802915,41.71527121970851,-87.60752776970848,-87.61022573029149
Bob Carpenter Center,Newark,DE,"Bob Carpenter Center, Newark, DE",-75.749568,39.6602881,establishment,rooftop,"631 s college ave, newark, de 19716, usa",39.6618200302915,39.65912206970851,-75.74836096970849,-75.7510589302915
Stan Sheriff Center,Honolulu,HI,"Stan Sheriff Center, Honolulu, HI",-157.8189199,21.2942686,establishment,rooftop,"1355 lower campus rd, honolulu, hi 96822, usa",21.2953681802915,21.2926702197085,-157.8176382697085,-157.8203362302915
Moon Palace Resort,Cancun,Mexico,"Moon Palace Resort, Cancun, Mexico",-86.82904649999999,20.98886,establishment,rooftop,"cancun - chetumal km 340, riviera maya, 77500 cancún, q.r., mexico",20.99020593029151,20.9875079697085,-86.8277319197085,-86.8304298802915
Charleston Civic Center,Charleston,WV,"Charleston Civic Center, Charleston, WV",-81.63999910000001,38.3559922,establishment,rooftop,"200 civic center dr, charleston, wv 25301, usa",38.3571558302915,38.3544578697085,-81.6391240197085,-81.64182198029151
Trask Coliseum,Wilmington,NC,"Trask Coliseum, Wilmington, NC",-77.87834289999999,34.2249715,establishment,rooftop,"679 wagoner dr, wilmington, nc 28403, usa",34.2262773802915,34.2235794197085,-77.87703451970849,-77.87973248029151
Spectrum Center,Charlotte,NC,"Spectrum Center, Charlotte, NC",-80.8393468,35.2251952,establishment,rooftop,"333 e trade st, charlotte, nc 28202, usa",35.2264754302915,35.2237774697085,-80.83815481970849,-80.8408527802915
Lee E. Williams Athletic and Assembly Center,Jackson,MS,"Lee E. Williams Athletic and Assembly Center, Jackson, MS",-90.21194539999999,32.2997878,premise,rooftop,"lee e. williams athletic and assembly center, s prentiss st, jackson, ms 39203, usa",32.30105398029151,32.29835601970851,-90.2105980197085,-90.2132959802915
McCann Arena,Poughkeepsie,NY,"McCann Arena, Poughkeepsie, NY",-73.9350338,41.7174238,establishment,geometric_center,"champagnat way, poughkeepsie, ny 12601, usa",41.7191646802915,41.71646671970851,-73.9335763697085,-73.93627433029151
Premier America Credit Union Arena,Northridge,CA,"Premier America Credit Union Arena, Northridge, CA",-118.5259044,34.2419495,establishment,rooftop,"redwood hall, northridge, ca 91330, usa",34.2432124802915,34.2405145197085,-118.5242219697085,-118.5269199302915
Prudential Center,Newark,NJ,"Prudential Center, Newark, NJ",-74.1710659,40.733537,establishment,rooftop,"25 lafayette st, newark, nj 07102, usa",40.73469498029149,40.7319970197085,-74.1697572697085,-74.17245523029152
LeRoy A. Ufkes Court at Western Hall,Macomb,IL,"LeRoy A. Ufkes Court at Western Hall, Macomb, IL",-90.685233,40.4715387,establishment,geometric_center,"macomb, il 61455, usa",40.4728927802915,40.4701948197085,-90.6842445197085,-90.6869424802915
Sullivan Arena,Anchorage,AK,"Sullivan Arena, Anchorage, AK",-149.8732523,61.2058827,establishment,rooftop,"1600 gambell st, anchorage, ak 99501, usa",61.20705003029151,61.2043520697085,-149.8723345197085,-149.8750324802915
Idaho Central Arena,Boise,ID,"Idaho Central Arena, Boise, ID",-116.204195,43.614582,establishment,rooftop,"233 s capitol blvd, boise, id 83702, usa",43.61598163029149,43.6132836697085,-116.2026816197085,-116.2053795802915
Hynes Athletics Center,New Rochelle,NY,"Hynes Athletics Center, New Rochelle, NY",-73.7856802,40.92606780000001,establishment,rooftop,"715 north ave, new rochelle, ny 10801, usa",40.9275749802915,40.9248770197085,-73.78432236970849,-73.7870203302915
Worthen Arena,Muncie,IN,"Worthen Arena, Muncie, IN",-85.4061432,40.2070669,establishment,rooftop,"2000 w university ave, muncie, in 47304, usa",40.2081674802915,40.2054695197085,-85.4047914197085,-85.40748938029151
Cotterell Court,Hamilton,NY,"Cotterell Court, Hamilton, NY",-75.5427254,42.81532929999999,establishment,geometric_center,"colgate university, hamilton, ny 13346, usa",42.81663263029149,42.81393466970849,-75.5408628697085,-75.54356083029151
Anaheim Convention Center,Anaheim,CA,"Anaheim Convention Center, Anaheim, CA",-117.9205064,33.7999308,neighborhood,approximate,"convention center, anaheim, ca 92802, usa",33.8033661,33.796016,-117.9148911,-117.9275918
HP Field House,Orlando,FL,"HP Field House, Orlando, FL",-81.3789269,28.5383832,locality,approximate,"orlando, fl, usa",28.6142797,28.3480667,-81.17779999999999,-81.5075304
Ryan Center,Kingston,RI,"Ryan Center, Kingston, RI",-71.5357994,41.4876546,establishment,rooftop,"1 lincoln almond plaza, kingston, ri 02881, usa",41.4892652802915,41.4865673197085,-71.53482506970849,-71.53752303029151
SEFCU Arena,Albany,NY,"SEFCU Arena, Albany, NY",-73.8283946,42.6819357,establishment,rooftop,"1400 washington ave, albany, ny 12222, usa",42.6835651302915,42.6808671697085,-73.8271631197085,-73.82986108029151
South Padre Island Convention Center,South Padre Island,TX,"South Padre Island Convention Center, South Padre Island, TX",-97.1751285,26.1410463,establishment,rooftop,"7355 padre blvd, south padre island, tx 78597, usa",26.1425875802915,26.1398896197085,-97.17348721970849,-97.1761851802915
Towson Center,Towson,MD,"Towson Center, Towson, MD",-76.6164302,39.3865067,establishment,rooftop,"7537 auburn dr, towson, md 21204, usa",39.3879260302915,39.385228069708504,-76.61463556970848,-76.6173335302915
Now Arena,Hoffman Estates,IL,"Now Arena, Hoffman Estates, IL",-88.2120265,42.06915619999999,establishment,rooftop,"5333 prairie stone pkwy, hoffman estates, il 60192, usa",42.0702087302915,42.0675107697085,-88.2111831197085,-88.2138810802915
Patrick Gymnasium,Burlington,VT,"Patrick Gymnasium, Burlington, VT",-73.1948048,44.4705972,establishment,rooftop,"97 spear st, burlington, vt 05405, usa",44.4720095802915,44.4693116197085,-73.1934692197085,-73.19616718029151
Holt Arena,Pocatello,ID,"Holt Arena, Pocatello, ID",-112.4285704,42.8699901,establishment,rooftop,"550 memorial dr, pocatello, id 83201, usa",42.8709089802915,42.8682110197085,-112.4272316697085,-112.4299296302915
KSU Convocation Center,Kennesaw,GA,"KSU Convocation Center, Kennesaw, GA",-84.58036919999999,34.03685919999999,establishment,rooftop,"590 cobb ave, kennesaw, ga 30144, usa",34.0380170302915,34.0353190697085,-84.57868976970848,-84.5813877302915
Ocean Bank Convocation Center,Miami,FL,"Ocean Bank Convocation Center, Miami, FL",-80.37960939999999,25.7569291,establishment,rooftop,"1180 sw 113th ave, miami, fl 33174, usa",25.75830373029151,25.7556057697085,-80.37785596970849,-80.38055393029151
Joseph J. Gentile Arena,Chicago,IL,"Joseph J. Gentile Arena, Chicago, IL",-87.659117,42.0006423,establishment,rooftop,"6525 n sheridan rd, chicago, il 60626, usa",42.00222678029151,41.99952881970851,-87.6574357197085,-87.66013368029151
Orleans Arena,Las Vegas,NV,"Orleans Arena, Las Vegas, NV",-115.2026473,36.105701,establishment,rooftop,"4500 tropicana ave, las vegas, nv 89103, usa",36.10681023029149,36.1041122697085,-115.2010171197085,-115.2037150802915
Michael J. Hagan '85 Arena,Philadelphia,PA,"Michael J. Hagan '85 Arena, Philadelphia, PA",-75.23505759999999,39.995661,establishment,rooftop,"2450 n 54th st, philadelphia, pa 19131, usa",39.9968445302915,39.9941465697085,-75.23383131970849,-75.2365292802915
UTSA Convocation Center,San Antonio,TX,"UTSA Convocation Center, San Antonio, TX",-98.62148479999999,29.5823355,establishment,rooftop,"physical education building, san antonio, tx 78249, usa",29.58377013029149,29.5810721697085,-98.6206216697085,-98.6233196302915
Savage Arena,Toledo,OH,"Savage Arena, Toledo, OH",-83.6091373,41.6602888,establishment,rooftop,"2025 n douglas rd, toledo, oh 43606, usa",41.6614383802915,41.6587404197085,-83.60879756970849,-83.6114955302915
Lakefront Arena,New Orleans,LA,"Lakefront Arena, New Orleans, LA",-90.0505103,30.0301449,establishment,rooftop,"6801 franklin ave, new orleans, la 70122, usa",30.0314345802915,30.0287366197085,-90.04965991970852,-90.05235788029152
Amway Center,Orlando,FL,"Amway Center, Orlando, FL",-81.3838535,28.5392214,establishment,rooftop,"400 w church st suite 200, orlando, fl 32801, usa",28.5410525802915,28.5383546197085,-81.3825225697085,-81.3852205302915
Curb Event Center Arena,Nashville,TN,"Curb Event Center Arena, Nashville, TN",-86.79457529999999,36.132337,establishment,rooftop,"2002 belmont blvd, nashville, tn 37212, usa",36.13386948029149,36.1311715197085,-86.79372351970848,-86.7964214802915
Stabler Arena,Bethlehem,PA,"Stabler Arena, Bethlehem, PA",-75.35740240000001,40.5852839,establishment,geometric_center,"bethlehem, pa 18015, usa",40.5865755302915,40.5838775697085,-75.3565663697085,-75.35926433029152
David R. Stopher Gymnasium,Thibodaux,LA,"David R. Stopher Gymnasium, Thibodaux, LA",-90.8013556,29.7923422,establishment,geometric_center,"220 nsu, colonel dr, thibodaux, la 70301, usa",29.7934975302915,29.7907995697085,-90.80007186970849,-90.80276983029151
State Farm Arena,Atlanta,GA,"State Farm Arena, Atlanta, GA",-84.3963244,33.7572891,establishment,rooftop,"1 state farm dr, atlanta, ga 30303, usa",33.7586406302915,33.7559426697085,-84.3950361197085,-84.3977340802915
PPG Paints Arena,Pittsburgh,PA,"PPG Paints Arena, Pittsburgh, PA",-79.98955289999999,40.4393097,establishment,rooftop,"1001 fifth ave, pittsburgh, pa 15219, usa",40.4404213802915,40.4377234197085,-79.98886751970848,-79.9915654802915
Findlay Toyota Center,Prescott Valley,AZ,"Findlay Toyota Center, Prescott Valley, AZ",-112.3366658,34.5890187,establishment,rooftop,"3201 main st, prescott valley, az 86314, usa",34.5903398302915,34.5876418697085,-112.3355181697085,-112.3382161302915
First Community Arena at the Vadalabene Center,Edwardsville,IL,"First Community Arena at the Vadalabene Center, Edwardsville, IL",-90.0000974,38.795867200000004,establishment,rooftop,"edwardsville, il 62025, usa",38.79726703029149,38.79456906970849,-89.9987600197085,-90.0014579802915
University Arena (MI),Kalamazoo,MI,"University Arena (MI), Kalamazoo, MI",-85.6086875,42.2833506,premise,rooftop,"read fieldhouse, kalamazoo, mi 49008, usa",42.28469528029149,42.28199731970849,-85.6073644197085,-85.61006238029151
Allstate Arena,Rosemont,IL,"Allstate Arena, Rosemont, IL",-87.88783,42.005259,establishment,rooftop,"6920 mannheim rd, rosemont, il 60018, usa",42.0066423802915,42.0039444197085,-87.8859928197085,-87.88869078029151
Steinberg Wellness Center,Brooklyn,NY,"Steinberg Wellness Center, Brooklyn, NY",-73.9793049,40.6906465,premise,rooftop,"steinberg wellness center, 161 ashland pl, brooklyn, ny 11201, usa",40.69200163029149,40.68930366970849,-73.97790841970848,-73.9806063802915
Chace Athletic Center,Smithfield,RI,"Chace Athletic Center, Smithfield, RI",-71.5394146,41.9211855,establishment,rooftop,"1150 douglas turnpike, smithfield, ri 02917, usa",41.9225344802915,41.9198365197085,-71.53806561970849,-71.54076358029151
Koessler Athletic Center,Buffalo,NY,"Koessler Athletic Center, Buffalo, NY",-78.8575314,42.9209439,establishment,rooftop,"1829 main st, buffalo, ny 14208, usa",42.9224064802915,42.9197085197085,-78.85647401970849,-78.8591719802915
Liacouras Center,Philadelphia,PA,"Liacouras Center, Philadelphia, PA",-75.1585091,39.9797111,establishment,rooftop,"1776 n broad st, philadelphia, pa 19121, usa",39.9812197302915,39.9785217697085,-75.15720286970848,-75.1599008302915
